titleId	directors	writers
tt0099557	nm0639328	nm0639328
tt0099558	nm0000329	nm0000329,nm0849282
tt0099566	nm0006487	nm0006487,nm0443865
tt0099575	nm0337765	nm0879011,nm0842456,nm0245653,nm0857904,nm0250268
tt0099578	nm0720352	nm0720352
tt0099581	nm0002171	nm0521739
tt0099582	nm0001708	nm0276823
tt0099587	nm0587518	nm0177805,nm0226889,nm0787072
tt0099610	nm0661751	nm0002651
tt0099615	nm0000921	nm0000921
tt0099620	nm0150886	nm0150886
tt0099623	nm0000559	nm0338686,nm0825799,nm0291205
tt0099652	nm0764316	nm0011978,nm0996494,nm0222422,nm1122442,nm0764316,nm0795651
tt0099653	nm0958387	nm0748022
tt0099654	nm0001627	nm0534681,nm0934093,nm0004675
tt0099669	nm0002216	nm0637736,nm0656528,nm0002216,nm0867374
tt0099691	nm0002239	nm0002239
tt0099697	nm0802326	nm0000175,nm0261176
tt0099699	nm0001837	nm0001837
tt0099700	nm0001102,nm0005062	nm0001060,nm0351919
tt0099703	nm0001241	nm0860292,nm0922799
tt0099721	nm0180891	nm0908620
tt0099725	nm0155624	nm0504945
tt0099726	nm0001874	nm0000636,nm0212246,nm0001874
tt0099727	nm0000177,nm0115185	nm0000636
tt0099731	nm0772522	nm0041194,nm0056217
tt0099733	nm0398244	nm0602922,nm0518773
tt0099739	nm0540330	nm0571072
tt0099743	nm0691061	nm0000590,nm0731992,nm0691061
tt0099747	nm0001628	nm0711083,nm0713128
tt0099748	nm0198017	
tt0099750	nm0663489	nm0663489
tt0099762	nm0442241	nm0632405,nm0442241,nm0442249
tt0099763	nm0573796	nm0278626,nm0573796
tt0099768	nm0516360	nm0020653
tt0099776	nm0002140	nm0002140,nm0673251
tt0099785	nm0001060	nm0000455
tt0099797	nm0000454	nm0930241,nm0879179
tt0099800	nm0399737	nm0399737
tt0099809	nm0477035	nm0938944,nm0477035,nm0950699
tt0099810	nm0001532	nm0002007,nm0272511,nm0829329,nm0787072
tt0099812	nm0160900	nm0297133,nm0611344,nm0947318
tt0099819	nm0001410	nm0467482
tt0099832	nm0516800	nm9585739,nm0152443
tt0099834	nm0816038,nm0851288	nm1023721
tt0099850	nm0001214	nm0063785
tt0099851	nm0487567	nm0487567
tt0099857	nm0838986	nm0759570,nm0838986
tt0099864	nm0908890	nm0000175,nm0908890,nm0169548
tt0099871	nm0001490	nm0748022
tt0099892	nm0788234	nm0788234
tt0099938	nm0718645	nm0758010,nm0918339,nm0365390
tt0099969	nm0797854	nm0797854,nm0719131
tt0099978	nm0202835	nm0290895,nm0349710
tt0099987	nm0562577	nm0562577,nm4440258
tt0100029	nm0504802	nm0913027,nm0000241,nm0504802
tt0100046	nm0669004	nm0179896
tt0100049	nm0720000	nm0524108
tt0100050	nm0002132	nm0002132,nm0411477
tt0100053	nm0163706	nm1075295,nm0558577,nm0163706
tt0100054	nm0393591	nm0325717,nm0696319
tt0100056	nm0341021	nm0085806,nm0414226
tt0100087	nm0740568	nm0740568
tt0100093	nm0632464	nm0070044,nm0204097
tt0100095	nm0054744	nm0013838,nm0054744
tt0100132	nm0507690	nm0365666,nm0775319
tt0100133	nm0001994	nm0581224
tt0100135	nm0000389	nm0000389
tt0100140	nm0000907	nm0200351,nm0731293
tt0100143	nm0000786	nm0929696,nm0000786
tt0100150	nm0001053,nm0001054	nm0001054,nm0001053,nm0358591
tt0100156	nm0765154	nm0143164,nm0143165,nm0954693,nm0765154
tt0100157	nm0001661	nm0000175,nm0001279
tt0100168	nm0000490	nm0000490
tt0100180	nm0334353	nm0573505
tt0100196	nm0706182	nm0365938,nm0706182
tt0100200	nm0412465	nm0174981,nm0695609
tt0100201	nm0650561	nm0650561,nm0189979
tt0100211	nm0002020	nm0000390
tt0100212	nm0006889	nm0001188
tt0100213	nm0066514	nm0066514
tt0100224	nm0001382	nm0001382,nm0271641,nm0326107,nm0502649
tt0100231	nm0787917	nm0850182
tt0100232	nm0853546	nm0679326,nm0325778
tt0100258	nm0767741	nm0751652,nm0001681
tt0100260	nm0000850	nm0000850
tt0100265	nm0557789	nm0317557
tt0100280	nm0528718	nm0528718
tt0100288	nm0852676	nm0002133,nm0386678
tt0100300	nm0553941	nm0095793,nm0134941,nm0553916,nm0553941,nm0769351
tt0100301	nm0677953	nm0441338,nm0077111
tt0100318	nm0772259	nm0002417
tt0100332	nm0515255	
tt0100342	nm0812787	nm0262277
tt0100343	nm0855107	nm0855107
tt0100361	nm0724798	nm0465792,nm0503693
tt0100395	nm0001566	nm0000402
tt0100403	nm0394280	nm0859029,nm0859049
tt0100404	nm0001587	nm0878017,nm0682757,nm0001587
tt0100405	nm0005190	nm0493369
tt0100409	nm0780117	nm0334057,nm3071117,nm0399252,nm0878494,nm0873092,nm0281486,nm0455497
tt0100430	nm0586198	nm0186894,nm0186993,nm0854185,nm0468279
tt0100436	nm0610496	nm0610496
tt0100460	nm0697935	nm0697935,nm0957137
tt0100467	nm0819443	nm0026153,nm0279684
tt0100468	nm0095601	nm0095601,nm0303767,nm0389304,nm0730722
tt0100475	nm0517514	nm0517514
tt0100477	nm0300265,nm0125186	nm0185084,nm0456732,nm0800927,nm0710020,nm0789100
tt0100485	nm0001716	nm0365659,nm0279971
tt0100486	nm0775447	nm0220641,nm0443582
tt0100495	nm0509102	nm0328241,nm0488613,nm0509102,nm4210828,nm0559120,nm0339713
tt0100502	nm0449984	nm0627159,nm0591160,nm0588340,nm0338396
tt0100507	nm0000814	nm0000230
tt0100514	nm0000142	nm0945026,nm0818547
tt0100530	nm0770961	nm0494170,nm0001779
tt0100533	nm0514247	nm0497983,nm0622276
tt0100540	nm0620001	nm0423148,nm0015332
tt0100594	nm0000934	nm0101247,nm0672546,nm0000934
tt0100602	nm0251057	nm0107969,nm0458461
tt0100603	nm0467225	nm0247861
tt0100606	nm0000853	nm0625151,nm0428056,nm0834939
tt0100611	nm0005348	nm0325630
tt0100613	nm0411500	nm0861201
tt0100634	nm0267309,nm0926215	nm0330576,nm0003309
tt0100639	nm0560370	nm0194274
tt0100649	nm0000647,nm0548769,nm0764781	nm0442938,nm0304461,nm0093328
tt0100663	nm0691061	nm0792137,nm0569100,nm0736930
tt0100665	nm0728375	nm0771715,nm0003826
tt0100666	nm0425957	nm0425957,nm0018740
tt0100668	nm0472086	nm0086893,nm0472086,nm0701281
tt0100670	nm0718008	nm0178910,nm0718008
tt0100680	nm0728688	nm0054966,nm0290809,nm0712419
tt0100685	nm0423333	nm0570738
tt0100691	nm0259589	nm0698989,nm0315205
tt0100694	nm0259483	nm0451765,nm0689929
tt0100725	nm0104851	nm0115114
tt0100732	nm0270486	nm0246959,nm0270486
tt0100746	nm0379445	nm0379445
tt0100758	nm0006625	nm0247653,nm0481990,nm0378478,nm0486244
tt0100760	nm0757081	nm0757081
tt0100762	nm0598855	nm0280919,nm0598855,nm0769249,nm0769250,nm0899501
tt0100777	nm0150802	nm0950728
tt0100802	nm0000682	nm0001140,nm0795953,nm0639321,nm0693956,nm0325778
tt0100811	nm0691061	nm0731992,nm0691061
tt0100813	nm0381699	nm0381699,nm0829044
tt0100814	nm0881038	nm0934093,nm0534681,nm0881038
tt0100816	nm0706800	nm1618908,nm0706800,nm0802143
tt0100827	nm0000783,nm0001681	nm0000590,nm0001681,nm0274853,nm0000783,nm0465756
tt0100828	nm0000197	nm0001801
tt0100842	nm0001325	nm0001325
tt0100846	nm0130646	nm0641224,nm0956780
tt0100873	nm0000265	nm0593483
tt0100898	nm0125214	nm0125214,nm0146631,nm0238545
tt0100899	nm0003355	nm0003355
tt0100920	nm0875744	nm0755255
tt0100924	nm0000958	nm0095579,nm0000958
tt0100934	nm0455394	nm0461341,nm0455394
tt0100935	nm0000186	nm0317510,nm0000186
tt0100942	nm0486717	nm0277999,nm0486717
tt0100944	nm0001676	nm0001094,nm0778819
tt0100946	nm0097992	nm0000928,nm0097992
tt0100963	nm0150906	nm0150977,nm0150906
tt0100994	nm0614276	nm0299301
tt0101004	nm0683578	nm0466479
tt0101005	nm1173737,nm0132414	nm0748021,nm0742820,nm0606602,nm0156588,nm0598996
tt0101020	nm0000247	nm0150929,nm0170504,nm0000247
tt0101026	nm0000264	nm0000264
tt0101042	nm0371082,nm0715636,nm0732989,nm0301826	nm0301826,nm0000709,nm0523431,nm0524887,nm0458350,nm0002803,nm1462980,nm3103517,nm0715636,nm0884131
tt0101053	nm0131643	nm0022552,nm0810055
tt0101066	nm0081590	nm0057673,nm0634187,nm0724759
tt0101070	nm0542532	nm0184302,nm0697337
tt0101077	nm0318448,nm0873541,nm0072025,nm0325647,nm0203712	nm0829775,nm0060914,nm0082296,nm0222757,nm0365234,nm0488013,nm0923932
tt0101130	nm0868650,nm0123009,nm0119106,nm0835455,nm0210797,nm0093647,nm0267495,nm0418116	nm0173616,nm0219490,nm0224639,nm0418116,nm0496460,nm0579912,nm0611100,nm2382391,nm0791269,nm0926729
tt0101199	nm0253531,nm0762541,nm0176448,nm0346550,nm0401902,nm0002887,nm0718217,nm0372133,nm0461799,nm0198991,nm0141222,nm0024143,nm0004627,nm0314104,nm0125111,nm0382541,nm0776317,nm0541677,nm0540487,nm0385151,nm0364749,nm0733415,nm0798717,nm0002349,nm0810553,nm0257554,nm0011697,nm3035553,nm0271095,nm0784388,nm0036206,nm0777531,nm0166625,nm0003763	nm0184734,nm0513500,nm0450899,nm0513658,nm0577334,nm0695491,nm0011925,nm0365712,nm0253531,nm0182577,nm0782277,nm0628214,nm0826737,nm0338574,nm1193556,nm0653899,nm0276871,nm0075599,nm0387881,nm1034998,nm0304536,nm0326549,nm0330258,nm0332361,nm0585243,nm0766766,nm0044866,nm0642184,nm0827695,nm1802891,nm1802610,nm0420367,nm0460683,nm0532271,nm0558897,nm1794002,nm0261751,nm7521058,nm0004887
tt0101200	nm0768249	nm0281044,nm0567124
tt0101206	nm0006809,nm0002339,nm0331193,nm0277830	nm0000175,nm0026968
tt0101244	nm0315912	nm0052284,nm1551623
tt0101252	nm0303032	nm0675887,nm0002082,nm0303032
tt0101254	nm0000776	nm0000776
tt0101258	nm0939182	nm0311508,nm0939182
tt0101268	nm0876619	nm0876619
tt0101272	nm0001756	nm0011623,nm0003031,nm0933733
tt0101294	nm0805291,nm0107670	nm0140902,nm0108163
tt0101300	nm0950000	nm0039185
tt0101302	nm0293410	
tt0101316	nm0000269	nm0243921,nm0102722,nm0000269
tt0101318	nm0136021	nm0136021
tt0101329	nm0629216,nm0920425	nm0226863,nm0842415,nm0456946
tt0101356	nm0680629	nm0825829
tt0101369	nm0369567	nm0580726
tt0101371	nm0222043	nm0193955
tt0101376	nm0000108	
tt0101388	nm0863990	nm0187120,nm0905689,nm0208775
tt0101393	nm0000165	nm0927074
tt0101410	nm0001054,nm0001053	nm0001054,nm0001053
tt0101414	nm0936374,nm0873779	nm0941314,nm0152312,nm0761498,nm0560329,nm0363125,nm0683724,nm0940849,nm0710020,nm0254085,nm0038432,nm0501729,nm0207305,nm3343855
tt0101437	nm0409791	nm1088936,nm0080180,nm0442396,nm1065687,nm0659238,nm0661494
tt0101449	nm0895536	nm0832081,nm0895536
tt0101452	nm0382072	nm0558533,nm0004412
tt0101453	nm0000914	nm0230039,nm0001779
tt0101455	nm0730422	nm0833164
tt0101463	nm0793812	nm0795894,nm0684144,nm0013830
tt0101465	nm0000915	nm0600972
tt0101466		
tt0101477	nm0564319	nm0788616
tt0101492	nm0714599	nm0092267,nm0092268,nm0380977,nm0852675,nm0714599,nm0811138
tt0101500	nm0001747	nm0911599,nm0289520,nm0355357,nm0269414,nm0235930
tt0101505	nm0894178	nm0894178,nm0970938
tt0101516	nm0001469	nm0864812,nm0421135
tt0101522	nm0406842	nm0406842,nm0438044
tt0101523	nm0400958	nm0514856,nm0777350
tt0101531	nm0000640	nm0795461,nm0915854
tt0101538	nm0177511,nm0847956	nm0177511,nm0847956
tt0101540	nm0000217	nm0531792,nm0916139,nm0834338
tt0101545	nm0330057	nm0000455
tt0101549	nm0259589	nm0832860,nm0944003
tt0101560	nm0390103	nm0678848,nm0269414,nm0235930,nm0000237
tt0101566	nm0920862	nm0874100
tt0101587	nm0881038	nm0304665,nm0541632
tt0101590	nm0000776	nm0790960,nm0024686,nm0787154
tt0101595	nm0689081	nm0689081
tt0101605	nm0000570	nm0236486,nm0166074,nm0478588
tt0101606	nm0583292	nm0583292
tt0101609	nm0897794	nm0478263,nm0583191,nm0000385,nm0001684
tt0101627	nm0677253	nm0158006,nm0158008,nm0158014,nm0367703,nm0649209,nm0775017
tt0101628	nm0367703	nm0367703,nm0649209,nm0528104,nm0775017
tt0101634	nm0102929	nm0102929,nm0531021
tt0101635	nm0000455	nm0000455
tt0101656	nm0394280,nm0507080	nm0922296,nm0707781,nm0394280,nm0264358,nm0343145
tt0101661	nm0192770	nm0490522
tt0101663	nm0625979	
tt0101664	nm0001554	nm0384917,nm0422791,nm0075015
tt0101669	nm0000110	nm0291082
tt0101673	nm0629454	nm2284690,nm0001533,nm0814395
tt0101674	nm0640964	nm0080828,nm0326261,nm0587137
tt0101678	nm0174374	nm0926541,nm0310485,nm0782403,nm0459268
tt0101694	nm0364578	nm0232858,nm0748022
tt0101697	nm0611188	nm0658434
tt0101698	nm0000983	nm0000983
tt0101701	nm0542539	nm0169549,nm0293391
tt0101714		
tt0101718	nm0556065	nm0435393
tt0101734	nm0906548	nm0250268
tt0101745	nm0001994	nm0795743,nm0499348,nm0696949,nm0780620,nm0002417
tt0101746	nm0354279	nm0742126,nm0145781
tt0101748	nm0001700	nm0173798
tt0101750	nm0856827	nm0406585,nm0863867
tt0101757	nm0378893	nm0484475,nm0411416
tt0101761	nm0000231	nm0415745,nm0000231
tt0101763	nm0939147	nm0311508,nm0628838,nm0939147,nm0477035
tt0101764	nm0504802	nm0504802,nm0000241,nm0576228,nm0471298
tt0101773	nm0506461	nm0506461,nm2632768
tt0101775	nm0429517	nm1228100,nm0204313,nm0277759
tt0101776	nm0528420	nm0825759,nm0694599
tt0101782	nm0159474	nm0159052,nm0159445
tt0101786	nm0265363	nm0000455
tt0101787	nm0001708	nm0500429,nm0295030
tt0101798	nm0418746	nm0549265,nm0418746,nm0564374,nm0125010
tt0101821	nm0156047	nm0156047,nm0760244,nm0301829
tt0101831	nm0316496	nm0316496,nm0879864
tt0101837	nm0144758	nm0053716,nm0604304,nm0669968
tt0101860	nm0228229	nm0701217
tt0101862	nm0796124	nm0329304,nm0352443,nm0583600,nm0796124
tt0101866	nm0349722	nm0274905,nm0104335
tt0101869	nm0253605	nm0112586
tt0101882	nm0000788	nm0162112
tt0101889	nm0000416	nm0481418
tt0101891	nm0870186	nm0870186,nm0005540
tt0101898	nm0241090	nm0241090
tt0101902	nm0041932	nm0422791,nm0490657,nm0108613
tt0101905	nm0402835	
tt0101912	nm0005190	nm0573645
tt0101917	nm0003080	nm0000127,nm0003080,nm0006894
tt0101921	nm0000816	nm0280840,nm0811807
tt0101933	nm0523310	nm0126327,nm0142749,nm0432720,nm0741775,nm0126202,nm0772395
tt0101959	nm0726954	nm0355145
tt0101969	nm0001410	nm0001410,nm0440462
tt0101971	nm0115185,nm0301715	nm0301715,nm0825705
tt0101984	nm0005563	nm0005563
tt0101988	nm0911036,nm0313608	nm0700833,nm0157695
tt0101991	nm0000041	nm0613594,nm0000041,nm0393094
tt0101996	nm0877382	nm0550725,nm0378415,nm0877382,nm0690854
tt0101998	nm0890687	nm0890687
tt0102004	nm0000824	nm0229644,nm0468997,nm0002417
tt0102005	nm0934578	nm0666806
tt0102057	nm0000229	nm0057381,nm0366337,nm0145309,nm0549369
tt0102059	nm0000720	nm0000720,nm0698493
tt0102065	nm0413547,nm0570408	nm0399737,nm0192090,nm0630012
tt0102070	nm0499724	nm0000246,nm0469234,nm0211823,nm0914058
tt0102071	nm0002172	nm1174579,nm1226230,nm0434318
tt0102102	nm0048670	nm6957921,nm0048670,nm0928492
tt0102103	nm0487567	nm0449576
tt0102116	nm0000576	nm0000576
tt0102128	nm10853047	nm0015611,nm10853047,nm0582481
tt0102147	nm0284625	nm0284625
tt0102167	nm0001270	nm0404396,nm0951870
tt0102175	nm0000490	nm0000490
tt0102208	nm0851556	nm0851556
tt0102216	nm0911486	nm0930539,nm0911486
tt0102220	nm0213139	nm0505615,nm0213139
tt0102250	nm0413875	nm0000188
tt0102258	nm0007181	nm0409790,nm0713592
tt0102262	nm0461922	nm0442983
tt0102266	nm0001716	nm0000948,nm0382855
tt0102269	nm0548375	nm0084646
tt0102299	nm0001214	nm0001214
tt0102303	nm0000316	nm0000316,nm0164444,nm0209918,nm0352229
tt0102307	nm0001707	nm0001707
tt0102316	nm0000149	nm0291082
tt0102329	nm0485229	nm0200061,nm0485229
tt0102336	nm0121673	nm0121673
tt0102361	nm0865422	nm0865422
tt0102368	nm0001031	nm0281306,nm0001031
tt0102369	nm0368688	nm0368688
tt0102370	nm0450194	
tt0102388	nm0612322	nm0935053
tt0102411	nm0715916	nm0800319
tt0102421	nm0894577	nm0894577
tt0102443	nm0330360	nm0923607,nm0330360
tt0102448	nm0939351	nm0482581,nm0442983
tt0102449	nm0264967	nm0208086,nm0264967,nm0281445,nm0774217
tt0102456	nm0619762	nm0850247
tt0102460	nm0439040	nm0536893,nm0443582
tt0102469	nm0748928	nm0717768,nm0450095
tt0102472	nm0559778	nm0559778
tt0102485	nm0587669	nm0494170
tt0102492	nm0956052	nm0253214
tt0102494	nm0001814	nm0001814,nm0000636
tt0102497	nm0793835	nm0453362
tt0102500	nm0905237	nm0071970,nm0750344
tt0102511	nm0000343	nm0123221,nm0000343
tt0102517	nm0236769	nm0622355,nm0298207
tt0102555	nm0317981	nm0537031,nm0388772,nm0725766
tt0102556	nm0381489	nm0321998,nm0018573,nm0258004,nm0105654
tt0102558	nm0000101	nm0043839,nm0000101
tt0102566	nm0001901	nm0001901,nm0094726
tt0102573	nm0512327	nm0512327
tt0102578	nm0431918	nm0431918
tt0102585	nm0599624,nm0652860	nm0846532,nm0076748,nm0783544
tt0102590	nm0002120	nm0549369
tt0102592	nm0002083	nm0000671,nm0258370
tt0102593	nm0332392	nm0332392
tt0102598	nm0001060	nm0001060
tt0102603	nm0000484	nm0536249,nm0057398,nm0611848
tt0102609	nm0422484	nm0827957,nm0765091
tt0102614	nm0283500	nm0377792
tt0102631	nm0232858	nm0232858,nm0399464
tt0102636	nm0006765	nm0006765,nm0403960,nm0837000
tt0102653	nm0533414	nm0643550
tt0102657	nm0420226	nm0420226
tt0102663	nm0300965	nm0300965,nm0409846
tt0102685	nm0000941	nm0004488,nm0407717
tt0102687	nm0001331	nm0312792,nm0001331
tt0102713	nm0000659	nm0175852,nm0426539
tt0102721	nm0602104	nm0602104
tt0102741	nm0711114	nm0819045,nm0767755
tt0102744	nm0934578	nm0384398
tt0102749	nm0004886	nm0385396,nm0866019,nm0186709
tt0102753	nm0004838	nm0932229
tt0102757	nm0866062	nm0866062
tt0102768	nm0001566	nm0009190
tt0102782	nm0334353	nm0821070,nm0828562
tt0102789	nm0611683	nm0215269,nm0583675,nm0211823
tt0102793	nm0612671,nm0414910	nm0414444,nm0612671,nm0878973
tt0102794	nm0143426	nm1865760,nm0143426,nm0357813,nm0680782
tt0102797	nm0410139	nm0720338,nm0569819
tt0102798	nm0721817	nm0219720,nm0914709
tt0102800	nm0002340	nm0002340,nm0354807
tt0102803	nm0002653	nm0828349,nm0082677,nm0210290,nm0213100
tt0102812	nm0457541	nm0960028
tt0102816	nm0477102	nm0156994,nm0158402
tt0102818	nm0123236	nm0795461,nm0088793
tt0102820	nm0005572	nm0941948,nm0223320
tt0102825	nm0195934	nm0707534
tt0102829	nm0000727	nm0000727,nm0012281
tt0102849	nm0005196	nm0800363,nm0005196
tt0102879	nm0828211	nm0828211
tt0102882	nm0643539	nm0465588,nm0643539,nm0139461
tt0102896	nm0037790	nm0568060,nm0928642,nm0072639,nm0720904,nm0310775
tt0102898	nm0001281	nm0001281
tt0102900	nm0000583	nm0624217,nm0000583
tt0102915	nm0504495	nm0321739,nm0105585
tt0102926	nm0001129	nm0365383,nm0848217
tt0102943	nm0000500	nm0000500
tt0102951	nm0001355	nm0363326,nm0000921
tt0102957	nm0047575	nm0498872,nm0541522
tt0102975	nm0583292	nm0734472,nm0000559,nm0465199,nm0742797,nm0583292,nm0282364
tt0102984	nm0062644	nm0232527
tt0102993	nm0778993	nm0218342,nm0778993,nm0933262,nm0090618
tt0102997	nm0863195	nm0863195
tt0103003	nm0447944	nm0135141
tt0103007	nm0199722	nm0800376
tt0103008	nm0941457	nm0941457
tt0103010	nm0001325	nm0001325
tt0103016	nm0001175	nm0001175
tt0103035	nm0002137	nm0563434,nm0009190
tt0103036	nm0950001	nm0385430,nm0232777,nm0272511
tt0103039	nm0136882	nm0136882
tt0103040	nm0826836	nm0771958
tt0103060	nm0696309	nm0247653,nm0481990,nm0486244
tt0103069	nm0000953	nm0573505,nm0000953
tt0103080	nm0031398	nm0001294,nm0775319
tt0103094	nm0157714	nm0795894,nm0684144,nm0504945
tt0103112	nm0677943	nm0448388,nm0677943,nm0462895
tt0103125	nm0006889	nm0905458
tt0103140	nm0467310	nm0467310
tt0103157	nm0281869	nm0104335,nm0274905
tt0103164	nm0563590	nm0563590
tt0103184	nm0437596	nm0661386,nm0852324,nm0169173,nm0857904
tt0103186	nm0575523	nm0311132,nm0575523
tt0103192	nm0285832	nm0279273,nm0944320,nm0285832,nm3457082,nm0454196
tt0103231	nm0571779	nm0571779
tt0103241	nm0000568	nm0765091,nm0957205,nm0776114
tt0103247	nm0459170	nm0518711,nm0742236,nm0857904,nm0266409
tt0103251	nm0001502	nm0767430,nm0848217,nm0765091
tt0103266	nm0000473	nm0141930
tt0103276		nm0000875,nm0646766
tt0103277		nm0000875,nm0647789
tt0103285	nm0007139	nm0504935,nm0849283,nm0007139,nm0950699
tt0103291	nm0874676	nm0620609,nm0950728
tt0103292	nm0013828	nm0151013
tt0103303	nm0001239	nm0582949,nm0024388
tt0103341	nm0811764	nm0571161,nm0616589
tt0103360	nm0287198,nm0003474,nm0001774,nm0589106	nm0031976,nm0434854,nm0001774,nm0169712,nm0189144,nm0286715,nm0000413,nm0456918,nm0644022,nm0007053,nm0821786,nm0316406
tt0103364	nm0376487	nm1080807,nm0865785
tt0103392	nm0000776,nm0636165	nm0796895,nm0005610
tt0103406	nm0677253,nm0873170,nm0516493,nm0473488	nm0426269
tt0103407	nm1020306,nm5563685,nm0592400,nm0771673,nm0049975	nm0113935,nm0168849,nm0442109,nm0444517,nm0583127,nm0592400,nm0130360,nm0667312,nm0790771,nm0867012,nm0170594
tt0103433	nm0080588	nm2101972,nm0305088,nm0842605
tt0103442	nm0077533,nm0059556,nm0552954,nm0097379,nm0942869,nm0255028,nm0042500,nm0044524,nm0357579,nm0006658,nm0001600,nm0599624,nm0205370,nm0163892,nm0115500,nm0956205,nm0544528,nm0897045,nm0304604,nm0956484,nm0162013,nm0269899,nm0578899,nm0480740	nm0927074,nm0878980,nm0794938,nm0752247,nm0861674,nm0062726,nm0641687,nm1032223,nm0238257,nm0853010,nm0100418,nm0842020,nm0238256,nm0112542,nm0418434,nm0595913,nm0184291,nm0676671,nm0330108,nm0009145,nm0957105,nm0364922,nm0374063,nm0538601,nm0223838,nm0166018,nm0221637,nm0567228,nm0625782,nm0611912,nm0813289,nm0942249,nm0454669,nm1665964,nm0318282,nm0610774,nm0366965,nm0867903,nm0718263
tt0103468	nm0615060,nm0177680,nm0162274,nm0597124,nm0322467,nm0803203,nm0448088,nm0553151,nm0827050	nm0162274,nm0322467,nm0448088,nm0524807,nm0553151,nm0597124,nm0803203,nm0827050
tt0103477	nm0544191,nm0593420	nm0026153,nm0063566,nm0025726,nm0131698,nm3169708,nm0547850,nm0579912,nm2735732,nm3732376,nm3034697,nm1086526,nm3912049,nm4072897,nm1080572,nm1084235,nm7483446,nm0743361,nm6314071,nm0166256,nm0615780
tt0103488	nm0899085,nm0113115,nm0445238,nm0802278,nm0213257,nm0490133,nm0566810	nm0101337,nm0136882,nm0001454,nm0262558,nm0119425,nm0249493,nm0123192,nm0349370,nm0997055,nm0590312,nm0888345,nm0738425,nm0140583,nm0391040,nm1027711,nm0724839,nm0931638,nm0897126,nm0908501,nm0943535,nm1447614,nm0725983,nm0926938,nm0445515,nm0601964,nm2377417,nm0742792,nm0412898,nm1698564,nm0272206,nm0224683,nm0818472,nm0868956,nm3085208,nm0907397,nm1078262,nm0200062
tt0103504	nm0095080,nm0538601,nm0361274,nm0105543,nm0860260,nm0668814,nm0111314,nm0500686,nm0877427,nm0660574,nm0564260,nm0227192,nm0768737,nm0106284,nm0132490,nm0599624,nm0152650,nm0193512,nm0454437	nm2803026,nm2808238,nm0493873,nm0361274,nm0059721,nm0942249,nm0285168,nm0918597,nm0068425,nm0448060,nm0538601,nm0622217,nm0862668
tt0103511	nm0130285,nm0574594,nm0004126,nm0141291,nm0940668	nm1014029,nm0632884,nm0063443,nm0337730,nm0604602,nm0366829,nm0716229,nm1023721,nm0764982,nm0141514,nm1309169,nm0731496
tt0103516	nm0834378	nm0190930,nm0478852
tt0103518	nm0535722,nm0201626,nm0376101,nm0319412,nm0062644,nm0176448,nm0426687,nm11186311,nm0846070,nm0441914,nm0791045,nm0505900,nm0005715	nm0526967,nm0381127,nm0780798,nm0638258,nm0050297,nm0447406
tt0103521	nm0578162	nm0335621,nm0623273,nm0095450,nm0742457
tt0103524	nm0641343,nm0375973,nm0812787,nm0766191,nm0505900,nm2300182,nm0450314,nm0001444,nm0941276,nm0935186,nm0006552,nm0007150,nm0004257,nm0202835,nm0935727,nm0005715,nm0571739,nm0725079,nm0555549,nm0227187,nm0104096,nm0548148,nm0695779,nm0160952,nm0201626,nm0441914,nm0926215,nm0262277,nm0638258,nm0892144,nm0001835,nm0627271,nm0645640,nm0660893,nm0666806,nm0250398,nm0692675,nm0588359	nm0004798,nm0645640,nm0638258,nm0546093,nm0179709,nm0076820,nm0367267,nm0889576,nm0864602,nm0185805,nm0337550,nm0148971,nm0487102,nm0358842,nm0597066,nm0588359,nm0370106,nm0625795,nm0505900,nm0066542,nm0206137,nm0364922,nm0380981,nm0501890,nm0548719,nm0757218,nm0312663,nm0424898,nm0667937,nm0833404,nm0929769,nm0991397,nm0086749,nm0378592,nm0413924,nm0469558,nm0589310,nm0625160,nm0602962,nm0988951,nm0247375,nm0991351,nm0318282,nm0991367,nm0991394
